Name,Image Link,Rating,Price(£),In-Stock,Category
"Saga, Volume 3 (Saga (Collected Editions) #3)",../../media/cache/55/89/5589eb7a8127d04add1c4205186d91d4.jpg,Five,21.57,3,sequential-art
Running with Scissors,../../media/cache/4c/e1/4ce1ed40df359e001020e1ea55674381.jpg,Four,12.91,3,autobiography
Rogue Lawyer (Rogue Lawyer #1),../../media/cache/2d/d0/2dd096d0fa0af96560c16aeffea83d4a.jpg,Three,50.11,3,add-a-comment
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",../../media/cache/1c/41/1c41d9cb63d3627fc60a1f3ba42da963.jpg,Four,41.67,3,nonfiction
Rework,../../media/cache/12/23/12233a9d0bf8187a988c27c6a54b3d31.jpg,Two,44.88,3,business
Reservations for Two,../../media/cache/7a/13/7a13d10c37d4b975145bfa493f69fbf0.jpg,Three,11.10,3,romance
Red: The True Story of Red Riding Hood,../../media/cache/9d/dd/9ddd21ce54bf11eb84bf6986decb9915.jpg,Three,28.54,3,childrens
Ready Player One,../../media/cache/b9/af/b9afd75c09ff7bf82c9a158a34cb993d.jpg,Four,19.07,3,science-fiction
Quiet: The Power of Introverts in a World That Can't Stop Talking,../../media/cache/15/fd/15fd39b56579a9038ad1233ceb91951d.jpg,One,43.55,3,default
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),../../media/cache/1b/8b/1b8b733db667fc3a7bbca0d65fa078f1.jpg,Three,43.63,3,sequential-art
Persepolis: The Story of a Childhood (Persepolis #1-2),../../media/cache/9d/5f/9d5f4a231a2ee898ed76f603b3e40163.jpg,One,39.13,3,sequential-art
Packing for Mars: The Curious Science of Life in the Void,../../media/cache/f1/33/f13365561defe8ad6f80c26d2216633c.jpg,Two,56.68,3,default
Outliers: The Story of Success,../../media/cache/7c/7f/7c7f3a48d03cdbdd87c07482711b72f9.jpg,One,14.16,3,nonfiction
Original Fake,../../media/cache/39/99/3999845b6800427aad3d45041586a171.jpg,Three,31.45,3,sequential-art
Orange Is the New Black,../../media/cache/c4/cf/c4cf1668dcb49c698e8cc2c6553b1237.jpg,Two,24.61,3,default
One for the Money (Stephanie Plum #1),../../media/cache/3f/7a/3f7a775ec9fe618e122e3d3b4f91dc22.jpg,Two,32.87,3,default
Notes from a Small Island (Notes From a Small Island #1),../../media/cache/8f/40/8f40ba4f73d2c70e0ccc15d77dc3c220.jpg,One,40.17,3,nonfiction
Night (The Night Trilogy #1),../../media/cache/b2/45/b245b0b715de260634e66a05a024cc52.jpg,One,13.51,3,nonfiction
Neither Here nor There: Travels in Europe,../../media/cache/c9/9a/c99a7a05537cd842eb4db83d537e3a4d.jpg,Three,38.95,3,travel
Naked,../../media/cache/80/2b/802b92421a7314b0a6afef8a9754cf5c.jpg,Three,31.69,3,humor
Morning Star (Red Rising #3),../../media/cache/53/4b/534bffd5988b0ddf6b587de76fa63d9a.jpg,One,29.40,3,default
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",../../media/cache/60/cd/60cda3c756f14ef6625b979cfeb230ea.jpg,One,57.83,3,nonfiction
Midnight Riot (Peter Grant/ Rivers of London - books #1),../../media/cache/cd/65/cd65e4ee648ae23f6cdafb41e4948d6e.jpg,Two,55.46,3,fantasy
Me Talk Pretty One Day,../../media/cache/61/b2/61b220c2079a45a7975a397c8849e00e.jpg,Two,57.60,3,autobiography
Manuscript Found in Accra,../../media/cache/d9/54/d9540861f39f0b181b3fb13d57025f0c.jpg,Two,34.98,3,add-a-comment
Lust & Wonder,../../media/cache/25/1c/251ce4355601534338a646f2b63be93a.jpg,Two,11.87,3,autobiography
Lila (Gilead #3),../../media/cache/9b/37/9b37bcfb1a44dabbef36f5bf899df4b0.jpg,Three,12.47,3,fiction
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",../../media/cache/54/ca/54cac05a3026d35e713133a1fe49f6c8.jpg,Two,33.26,3,science-fiction
Life Without a Recipe,../../media/cache/9e/4f/9e4fb935df3113056cc9bdee6cd09ea6.jpg,Five,59.04,3,autobiography
Life After Life,../../media/cache/60/4b/604b6a188b8ad3cfaeda67039399fcb6.jpg,Two,26.13,3,default
Letter to a Christian Nation,../../media/cache/88/21/8821ea9cd21326e41e095619b822a4a8.jpg,One,22.20,3,nonfiction
Let's Pretend This Never Happened: A Mostly True Memoir,../../media/cache/f5/8a/f58a15a50b2d70a4a8fd4fa6485a7009.jpg,One,45.11,3,nonfiction
Legend (Legend #1),../../media/cache/57/8f/578f1512a0f0a9d3c2ab9543f7b4506f.jpg,Four,43.69,3,young-adult
"Lean In: Women, Work, and the Will to Lead",../../media/cache/c2/4f/c24fc1d77ec9dd6e0c863484041c482f.jpg,One,25.02,3,default
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",../../media/cache/c4/69/c469440eeffdd84ac3f4b09bd575c548.jpg,Five,55.50,3,humor
Lady Renegades (Rebel Belle #3),../../media/cache/86/36/8636b9056ea6930c153cd1d5b4aed36a.jpg,Five,53.04,3,young-adult
Jurassic Park (Jurassic Park #1),../../media/cache/26/9e/269e8962f39f359559a46cae86576128.jpg,One,44.97,3,fiction
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,../../media/cache/27/f5/27f54466115767b767133ee034543cb5.jpg,One,42.38,3,nonfiction
Is Everyone Hanging Out Without Me? (And Other Concerns),../../media/cache/80/4f/804fbcee4a4afa6498badaa12709c049.jpg,Three,20.11,3,default
Into the Wild,../../media/cache/de/c9/dec9168a8a3876b60feedb68aeb0225b.jpg,Five,56.70,3,nonfiction
Inferno (Robert Langdon #4),../../media/cache/ec/15/ec15a39e6f193636635f20a7354b08f6.jpg,Five,41.00,3,fiction
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",../../media/cache/b5/a2/b5a295c15ac586c6daa84e6e20f47b06.jpg,Three,28.85,3,nonfiction
If I Run (If I Run #1),../../media/cache/54/17/54179d9af49616b1ef35a0bb23294b14.jpg,Four,49.97,3,christian-fiction
I've Got Your Number,../../media/cache/3d/40/3d407a69fe55223fb4cfec577a9a8ee2.jpg,One,19.69,3,womens-fiction
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,../../media/cache/69/07/69077c48327b2702f44adc035fcc1ce4.jpg,Two,28.88,3,nonfiction
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,../../media/cache/54/63/54630f76b730d2d00dc8d75921992af2.jpg,Three,33.14,3,food-and-drink
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",../../media/cache/f5/b7/f5b783f6cfdfe30895d912f9e337bb22.jpg,Two,43.70,3,history
House of Leaves,../../media/cache/20/c2/20c2ff61355569b4f84e2f847e37db25.jpg,One,54.89,3,horror
Horrible Bear!,../../media/cache/9f/9c/9f9c8afb3befd7ab2629c76983445766.jpg,Two,37.52,3,childrens
Holidays on Ice,../../media/cache/57/4c/574cbab555bb7d21e50b20267383e45d.jpg,Two,51.07,3,humor
Heir to the Sky,../../media/cache/36/39/36393f3294ab28afe4a2117fc987be75.jpg,Four,44.07,3,fantasy
Green Eggs and Ham (Beginner Books B-16),../../media/cache/38/91/38916e718a4a117d62cbb8e10c7443ff.jpg,Four,10.79,3,childrens
"Grayson, Vol 3: Nemesis (Grayson #3)",../../media/cache/a9/10/a9105d5dbdc6a339c21d6635b3dc1697.jpg,One,42.72,3,sequential-art
Gratitude,../../media/cache/56/73/5673fea5d08ad840ade774146ce07b28.jpg,Five,26.66,3,nonfiction
Gone Girl,../../media/cache/73/21/7321b201d1c51a1c3b777a72c4bc0ea9.jpg,Five,37.60,3,default
Golden (Heart of Dread #3),../../media/cache/c2/8b/c28ba565e29fd6879ccf4738fbf06696.jpg,Four,42.21,3,young-adult
Girl in the Blue Coat,../../media/cache/15/ea/15eaabd188af8916c4a37d135f7b8952.jpg,Two,46.83,3,historical-fiction
"Fruits Basket, Vol. 3 (Fruits Basket #3)",../../media/cache/85/d2/85d2821dbc2d274f516582449199015e.jpg,Two,45.17,3,sequential-art
"Friday Night Lights: A Town, a Team, and a Dream",../../media/cache/89/e8/89e87f1e98993377949855563aa1f982.jpg,Three,51.22,3,sports-and-games
Fire Bound (Sea Haven/Sisters of the Heart #5),../../media/cache/33/fb/33fba23401f34bd8cd5287f5ca640502.jpg,Four,21.28,3,add-a-comment
Fifty Shades Freed (Fifty Shades #3),../../media/cache/f4/07/f407d3bbf457d35701dfe72ee9ef3b68.jpg,Five,15.36,3,adult-fiction
Fellside,../../media/cache/cc/06/cc0645a0e77fc831377456199f9e0a94.jpg,One,38.62,3,default
Extreme Prey (Lucas Davenport #26),../../media/cache/0a/b2/0ab24d35793497f6a72137191b91659e.jpg,Three,25.40,3,mystery
Eragon (The Inheritance Cycle #1),../../media/cache/8e/5a/8e5a6639c7e2f9b59ff15f04a3b055e1.jpg,Three,43.87,3,fantasy
Eclipse (Twilight #3),../../media/cache/cf/04/cf0433b690aab40a7ceddb682c90a54b.jpg,One,18.74,3,default
Dune (Dune #1),../../media/cache/63/a9/63a9a4e0c8e3c6ee2075a766b873cd31.jpg,One,54.86,3,science-fiction
Dracula,../../media/cache/16/0e/160e4bca2350f51d5ec2fe4a0f88543a.jpg,Three,52.62,3,default
Do Androids Dream of Electric Sheep? (Blade Runner #1),../../media/cache/c7/a3/c7a3d04df9cbc857b149cd76d32e3030.jpg,One,51.48,3,science-fiction
Disrupted: My Misadventure in the Start-Up Bubble,../../media/cache/b7/2e/b72ee05aebe1a2563e30582a35bb5372.jpg,Five,15.28,3,nonfiction
Dead Wake: The Last Crossing of the Lusitania,../../media/cache/18/6b/186b3ff364117b6771a99d18b944e801.jpg,Five,39.24,3,default
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",../../media/cache/e5/2a/e52aa0bc6f8fcf894ffbe132b68f903e.jpg,One,17.81,3,default
Darkfever (Fever #1),../../media/cache/f2/53/f253cb694eae2cc512e395f2d54eefd5.jpg,One,56.02,3,fantasy
Dark Places,../../media/cache/48/77/48772730eb8ab688bcded3c230049e60.jpg,Five,23.90,3,default
Crazy Rich Asians (Crazy Rich Asians #1),../../media/cache/05/37/053789bf4a9b520bf76fc9eea14e780e.jpg,Five,49.13,3,fiction
Counting Thyme,../../media/cache/1a/53/1a53aab1bf630cb7da16181d405987cc.jpg,One,10.62,3,childrens
Cosmos,../../media/cache/e9/6e/e96eeedd915f4af106df0977404a0b8f.jpg,Two,36.17,3,add-a-comment
Civilization and Its Discontents,../../media/cache/5c/27/5c2728296f41f2f0fb52142e35f49570.jpg,Two,59.95,3,psychology
Cinder (The Lunar Chronicles #1),../../media/cache/55/2d/552d4630bed694b33b042990e30722d3.jpg,One,26.09,3,young-adult
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,../../media/cache/3c/b9/3cb9c84d2a6a66f8bb6601d4f33deaa0.jpg,Two,37.35,3,parenting
Career of Evil (Cormoran Strike #3),../../media/cache/40/f8/40f897ffbfda6e88e5763c157cfd0930.jpg,Two,24.72,3,mystery
Breaking Dawn (Twilight #4),../../media/cache/7f/14/7f14ab5b29802231676c975915fdaa46.jpg,Five,35.28,3,default
Brave Enough,../../media/cache/52/f5/52f5c0cb27e1f26b2639ff3f78acf833.jpg,Five,51.32,3,nonfiction
Boy Meets Boy,../../media/cache/86/3c/863c3b48499a99392aace127df8b43e5.jpg,Three,21.12,3,young-adult
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",../../media/cache/3a/bd/3abdfc779aede13dbd2eefe34f91dbb1.jpg,Two,27.35,3,nonfiction
Blink: The Power of Thinking Without Thinking,../../media/cache/41/be/41be12dcc78968882b11108acb79d1c7.jpg,Five,21.74,3,nonfiction
Black Flags: The Rise of ISIS,../../media/cache/54/a3/54a3916506dc5bd1a6ea2200a3d0b28f.jpg,One,40.87,3,nonfiction
"Black Butler, Vol. 1 (Black Butler #1)",../../media/cache/86/bb/86bb13ef73474e6e96acea6e5ff44231.jpg,One,49.31,3,sequential-art
Big Little Lies,../../media/cache/c5/3f/c53fd6a9300ac091351e3830273a4d42.jpg,One,22.11,3,fiction
Between Shades of Gray,../../media/cache/df/45/df45004c7a4c3940946ad09f85805565.jpg,Five,20.79,3,historical-fiction
Best of My Love (Fool's Gold #20),../../media/cache/c1/0a/c10a83087db24c35f88555f2b8511e9e.jpg,Two,27.41,3,romance
Beowulf,../../media/cache/3d/8c/3d8cd7a42d3e57cb10e02f9ab76bd549.jpg,Two,38.35,3,classics
Beautiful Creatures (Caster Chronicles #1),../../media/cache/82/30/82301a313be5a9ef4cedce8c79a54669.jpg,Five,21.55,3,default
Awkward,../../media/cache/71/82/718278fb0edaa50e1f1930cdd2048d87.jpg,Two,38.02,3,sequential-art
Ash,../../media/cache/20/ea/20ea16f618488e65f6abc5535fa77610.jpg,Four,22.06,3,fantasy
Are We There Yet?,../../media/cache/5d/c7/5dc7a906a9257824ae5aca5e33dfb0cd.jpg,Three,10.66,3,childrens
Are We Smart Enough to Know How Smart Animals Are?,../../media/cache/18/c1/18c1089811f55295b689bda892628fee.jpg,One,56.58,3,nonfiction
Annie on My Mind,../../media/cache/78/2c/782c8d1e4ab324d978c5dadca02e8cd8.jpg,Five,36.83,3,young-adult
And Then There Were None,../../media/cache/6f/b0/6fb0c3064656f888125ab577b6a01867.jpg,Two,35.01,3,classics
A Walk in the Woods: Rediscovering America on the Appalachian Trail,../../media/cache/39/51/3951dc08d449aa692ce82eefb692254e.jpg,Four,30.48,3,nonfiction
A Visit from the Goon Squad,../../media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg,Five,14.08,3,default
A Storm of Swords (A Song of Ice and Fire #3),../../media/cache/0b/c8/0bc884c23d4204aec7bbf35d5e8849f6.jpg,Two,31.22,3,fantasy
A Heartbreaking Work of Staggering Genius,../../media/cache/47/f3/47f3d4f1e85773bf41ba64a036e37994.jpg,Five,54.29,3,autobiography
8 Keys to Mental Health Through Exercise,../../media/cache/37/5e/375e0267fe12e7aa1f9f7f2bd2711ecb.jpg,One,31.04,3,psychology
#GIRLBOSS,../../media/cache/4d/3a/4d3a9198fd6fd7b66ad7742b37c7f3ac.jpg,One,50.96,3,add-a-comment
"The Suffragettes (Little Black Classics, #96)",../../media/cache/8f/39/8f399ee98cb1a7c77525123b00d4b3e0.jpg,Two,11.89,2,nonfiction
The Sense of an Ending,../../media/cache/c4/d2/c4d2764a45584960ee18de814191e21a.jpg,Three,31.38,2,add-a-comment
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",../../media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg,One,54.81,2,sequential-art
The Course of Love,../../media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg,Three,16.78,2,fiction
Sugar Rush (Offensive Line #2),../../media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg,One,24.42,2,sports-and-games
"Saga, Volume 2 (Saga (Collected Editions) #2)",../../media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg,Three,11.75,2,sequential-art
"Run, Spot, Run: The Ethics of Keeping Pets",../../media/cache/8c/bf/8cbf4667b5798cb8195f1e126ddd6a5c.jpg,One,20.02,2,philosophy
New Moon (Twilight #2),../../media/cache/dc/d6/dcd6ccbed1f8003d5bf53e2791c5abe7.jpg,Four,12.86,2,young-adult
Life,../../media/cache/9b/61/9b6155b8013ed9e05ef8a85b4117165b.jpg,Five,31.58,2,music
Kindle Paperwhite User's Guide,../../media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg,Three,34.00,2,nonfiction
H is for Hawk,../../media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg,Five,57.42,2,nonfiction
Girl Online On Tour (Girl Online #2),../../media/cache/5a/36/5a36c880b8762469cd3d67dc05427128.jpg,One,53.47,2,young-adult
"Fruits Basket, Vol. 2 (Fruits Basket #2)",../../media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg,Five,11.64,2,sequential-art
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),../../media/cache/a8/9a/a89a1b7ffea60884f203877bb89f6ef4.jpg,Four,52.88,2,childrens
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",../../media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg,Four,18.51,1,sequential-art
While You Were Mine,../../media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,Five,41.32,1,historical-fiction
Where Lightning Strikes (Bleeding Stars #3),../../media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg,Three,39.77,1,romance
When I'm Gone,../../media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg,Three,51.96,1,fiction
Ways of Seeing,../../media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,Five,39.51,1,art
"Vampire Knight, Vol. 1 (Vampire Knight #1)",../../media/cache/39/82/39826643a2e100f9e763079d7d5867f4.jpg,One,15.40,1,paranormal
Vampire Girl (Vampire Girl #1),../../media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg,Two,53.82,1,fantasy
Twenty Love Poems and a Song of Despair,../../media/cache/ec/10/ec10f11ff0ea13c17a42d81b03896235.jpg,Four,30.95,1,poetry
Travels with Charley: In Search of America,../../media/cache/3f/c2/3fc2d771fe5f12df5de998d99036a35a.jpg,Five,57.82,1,nonfiction
Three Wishes (River of Time: California #1),../../media/cache/48/e6/48e697e9c8bba8ca04a3064551cda630.jpg,Two,44.18,1,science-fiction
This One Moment (Pushing Limits #1),../../media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg,One,48.71,1,romance
The Zombie Room,../../media/cache/ca/4a/ca4a9ba7acfea039f1abeff1d95d9674.jpg,Five,19.69,1,default
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",../../media/cache/2a/29/2a296946d7a2ed3829e57d6b155be43b.jpg,Two,36.52,1,sequential-art
The Tumor,../../media/cache/8a/14/8a14b06317e794b3469e57d20270f80f.jpg,Five,41.56,1,nonfiction
The Story of Hong Gildong,../../media/cache/b5/5b/b55be7e5c18b62cef6ebeae404f7f643.jpg,Four,43.19,1,classics
The Silent Wife,../../media/cache/a6/37/a6378b97d817267de38ba58dfd0db412.jpg,Five,12.34,1,fiction
The Silent Twin (Detective Jennifer Knight #3),../../media/cache/c1/80/c1800f5a0eaaaea8c2283b129cbac4ae.jpg,Three,36.25,1,fantasy
The Selfish Gene,../../media/cache/d7/63/d763b806d6f0fb6580f16d08e00bdba6.jpg,One,29.45,1,science
The Secret Healer,../../media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg,Three,34.56,1,historical-fiction
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",../../media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg,Three,54.12,1,sequential-art
The Republic,../../media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg,Three,33.78,1,add-a-comment
The Odyssey,../../media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg,Three,29.64,1,add-a-comment
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),../../media/cache/62/8c/628c0151226402726149c98549671250.jpg,Four,57.70,1,mystery
The Nicomachean Ethics,../../media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg,One,36.34,1,philosophy
The Name of the Wind (The Kingkiller Chronicle #1),../../media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg,Three,50.59,1,default
The Mirror & the Maze (The Wrath and the Dawn #1.5),../../media/cache/61/8a/618a23dc5a492a4aa8b15ba4bf80c781.jpg,One,29.38,1,fantasy
The Little Prince,../../media/cache/c0/d6/c0d67625e62981155f5e1f553bda1a94.jpg,Two,45.42,1,classics
The Light of the Fireflies,../../media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg,One,54.43,1,add-a-comment
The Last Girl (The Dominion Trilogy #1),../../media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg,Two,36.26,1,science-fiction
The Iliad,../../media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg,One,16.16,1,add-a-comment
The Hook Up (Game On #1),../../media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,Five,36.29,1,new-adult
The Haters,../../media/cache/4a/13/4a1370ebafcaf6ba5f5e1fe4a609b6d8.jpg,Five,27.89,1,young-adult
The Girl You Lost,../../media/cache/28/15/2815974db428ea019fc84e08af23095b.jpg,Five,12.29,1,mystery
The Girl In The Ice (DCI Erika Foster #1),../../media/cache/83/54/835421d17d99c89fd99d07e17806357b.jpg,Three,15.85,1,mystery
The End of the Jesus Era (An Investigation #1),../../media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg,One,14.40,1,nonfiction
The Edge of Reason (Bridget Jones #2),../../media/cache/a1/4f/a14f3bc2743e3956cb10fddaaf62a1f9.jpg,Four,19.18,1,womens-fiction
The Complete Maus (Maus #1-2),../../media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg,Three,10.64,1,sequential-art
The Communist Manifesto,../../media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg,Three,14.76,1,add-a-comment
The Bhagavad Gita,../../media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg,Three,57.49,1,religion
The Bette Davis Club,../../media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,Three,30.66,1,fiction
The Art of Not Breathing,../../media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg,Four,40.83,1,young-adult
Taking Shots (Assassins #1),../../media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,Two,18.88,1,default
Starlark,../../media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg,Three,25.83,1,historical-fiction
"Skip Beat!, Vol. 01 (Skip Beat! #1)",../../media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg,Three,42.12,1,sequential-art
Sister Sable (The Mad Queen #1),../../media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg,Three,13.33,1,fantasy
Shatter Me (Shatter Me #1),../../media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg,One,42.40,1,default
Shameless,../../media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,Three,58.35,1,new-adult
Shadow Rites (Jane Yellowrock #10),../../media/cache/b8/35/b83561ef09d202d3c871649feed4b66d.jpg,Four,21.72,1,fantasy
Settling the Score (The Summer Games #1),../../media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg,Two,44.91,1,sports-and-games
Sense and Sensibility,../../media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg,One,37.46,1,classics
"Saga, Volume 1 (Saga (Collected Editions) #1)",../../media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg,One,28.48,1,sequential-art
"Rhythm, Chord & Malykhin",../../media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg,Two,28.34,1,romance
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",../../media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg,Five,46.96,1,sequential-art
Paradise Lost (Paradise #1),../../media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg,One,24.96,1,default
"Paper Girls, Vol. 1 (Paper Girls #1-5)",../../media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg,Four,21.71,1,sequential-art
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",../../media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg,Three,29.87,1,sequential-art
Origins (Alphas 0.5),../../media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg,One,28.99,1,fantasy
One Second (Seven #7),../../media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg,Two,52.94,1,fantasy
On the Road (Duluoz Legend),../../media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,Three,32.36,1,default
Old Records Never Die: One Man's Quest for His Vinyl and His Past,../../media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg,Two,55.66,1,music
Off Sides (Off #1),../../media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,Five,39.45,1,new-adult
Of Mice and Men,../../media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg,Two,47.11,1,classics
Myriad (Prentor #1),../../media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,Four,58.75,1,fantasy
My Perfect Mistake (Over the Top #1),../../media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,Two,38.92,1,romance
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",../../media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,Four,39.39,1,sequential-art
Meditations,../../media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,Two,25.89,1,philosophy
Matilda,../../media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg,One,28.34,1,childrens
Lost Among the Living,../../media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg,Four,27.70,1,historical-fiction
Lord of the Flies,../../media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg,Three,24.89,1,add-a-comment
Listen to Me (Fusion #1),../../media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg,Three,58.99,1,romance
Kitchens of the Great Midwest,../../media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg,Five,57.20,1,fiction
Jane Eyre,../../media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg,Five,38.43,1,default
Imperfect Harmony,../../media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg,Four,34.74,1,romance
Icing (Aces Hockey #2),../../media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg,Four,40.44,1,sports-and-games
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",../../media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg,Three,45.24,1,sequential-art
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),../../media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,Four,34.96,1,science-fiction
"Giant Days, Vol. 1 (Giant Days #1-4)",../../media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg,Four,56.76,1,sequential-art
"Fruits Basket, Vol. 1 (Fruits Basket #1)",../../media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg,Five,40.28,1,sequential-art
Frankenstein,../../media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg,Two,38.00,1,default
Forever Rockers (The Rocker #12),../../media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg,Three,28.80,1,music
Fighting Fate (Fighting #6),../../media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg,Three,39.24,1,romance
Emma,../../media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg,Two,32.93,1,classics
"Eat, Pray, Love",../../media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,Three,51.32,1,nonfiction
Deep Under (Walker Security #1),../../media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,Five,47.09,1,romance
Choosing Our Religion: The Spiritual Lives of America's Nones,../../media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg,Four,28.42,1,religion
